-3.14159	-0.999983
-3.13159	-0.999883
-3.12159	-0.999683
-3.11159	-0.999383
-3.10159	-0.998984
-3.09159	-0.998484
-3.08159	-0.997884
-3.07159	-0.997185
-3.06159	-0.996386
-3.05159	-0.995487
-3.04159	-0.994488
-3.03159	-0.993391
-3.02159	-0.992194
-3.01159	-0.990897
-3.00159	-0.989502
-2.99159	-0.988007
-2.98159	-0.986414
-2.97159	-0.984722
-2.96159	-0.982932
-2.95159	-0.981044
-2.94159	-0.979057
-2.93159	-0.976972
-2.92159	-0.97479
-2.91159	-0.97251
-2.90159	-0.970133
-2.89159	-0.967659
-2.88159	-0.965088
-2.87159	-0.962421
-2.86159	-0.959658
-2.85159	-0.956798
-2.84159	-0.953843
-2.83159	-0.950792
-2.82159	-0.947647
-2.81159	-0.944406
-2.80159	-0.941072
-2.79159	-0.937643
-2.78159	-0.93412
-2.77159	-0.930504
-2.76159	-0.926795
-2.75159	-0.922993
-2.74159	-0.919099
-2.73159	-0.915113
-2.72159	-0.911035
-2.71159	-0.906866
-2.70159	-0.902607
-2.69159	-0.898257
-2.68159	-0.893818
-2.67159	-0.889289
-2.66159	-0.884671
-2.65159	-0.879965
-2.64159	-0.875171
-2.63159	-0.870289
-2.62159	-0.86532
-2.61159	-0.860265
-2.60159	-0.855124
-2.59159	-0.849897
-2.58159	-0.844585
-2.57159	-0.839189
-2.56159	-0.833709
-2.55159	-0.828145
-2.54159	-0.822499
-2.53159	-0.81677
-2.52159	-0.81096
-2.51159	-0.805068
-2.50159	-0.799096
-2.49159	-0.793045
-2.48159	-0.786914
-2.47159	-0.780704
-2.46159	-0.774416
-2.45159	-0.768051
-2.44159	-0.761608
-2.43159	-0.75509
-2.42159	-0.748496
-2.41159	-0.741828
-2.40159	-0.735085
-2.39159	-0.728269
-2.38159	-0.721379
-2.37159	-0.714418
-2.36159	-0.707385
-2.35159	-0.700282
-2.34159	-0.693108
-2.33159	-0.685866
-2.32159	-0.678554
-2.31159	-0.671175
-2.30159	-0.663729
-2.29159	-0.656216
-2.28159	-0.648637
-2.27159	-0.640994
-2.26159	-0.633287
-2.25159	-0.625516
-2.24159	-0.617683
-2.23159	-0.609788
-2.22159	-0.601832
-2.21159	-0.593816
-2.20159	-0.58574
-2.19159	-0.577606
-2.18159	-0.569415
-2.17159	-0.561166
-2.16159	-0.552861
-2.15159	-0.544501
-2.14159	-0.536086
-2.13159	-0.527618
-2.12159	-0.519097
-2.11159	-0.510524
-2.10159	-0.5019
-2.09159	-0.493226
-2.08159	-0.484502
-2.07159	-0.47573
-2.06159	-0.466911
-2.05159	-0.458045
-2.04159	-0.449133
-2.03159	-0.440176
-2.02159	-0.431175
-2.01159	-0.422131
-2.00159	-0.413044
-1.99159	-0.403917
-1.98159	-0.394749
-1.97159	-0.385541
-1.96159	-0.376295
-1.95159	-0.367012
-1.94159	-0.357692
-1.93159	-0.348335
-1.92159	-0.338945
-1.91159	-0.32952
-1.90159	-0.320062
-1.89159	-0.310572
-1.88159	-0.301051
-1.87159	-0.2915
-1.86159	-0.28192
-1.85159	-0.272312
-1.84159	-0.262677
-1.83159	-0.253015
-1.82159	-0.243328
-1.81159	-0.233616
-1.80159	-0.223882
-1.79159	-0.214124
-1.78159	-0.204346
-1.77159	-0.194547
-1.76159	-0.184728
-1.75159	-0.174892
-1.74159	-0.165037
-1.73159	-0.155166
-1.72159	-0.14528
-1.71159	-0.135379
-1.70159	-0.125464
-1.69159	-0.115537
-1.68159	-0.105599
-1.67159	-0.0956495
-1.66159	-0.0856908
-1.65159	-0.0757235
-1.64159	-0.0657486
-1.63159	-0.0557671
-1.62159	-0.0457801
-1.61159	-0.0357885
-1.60159	-0.0257934
-1.59159	-0.0157956
-1.58159	-0.00579627
-1.57159	0.00420364
-1.56159	0.0142031
-1.55159	0.0242012
-1.54159	0.0341969
-1.53159	0.0441891
-1.52159	0.0541769
-1.51159	0.0641593
-1.50159	0.0741353
-1.49159	0.0841039
-1.48159	0.094064
-1.47159	0.104015
-1.46159	0.113955
-1.45159	0.123884
-1.44159	0.133801
-1.43159	0.143704
-1.42159	0.153593
-1.41159	0.163466
-1.40159	0.173323
-1.39159	0.183163
-1.38159	0.192984
-1.37159	0.202787
-1.36159	0.212568
-1.35159	0.222329
-1.34159	0.232068
-1.33159	0.241783
-1.32159	0.251474
-1.31159	0.26114
-1.30159	0.270779
-1.29159	0.280392
-1.28159	0.289977
-1.27159	0.299532
-1.26159	0.309058
-1.25159	0.318553
-1.24159	0.328016
-1.23159	0.337446
-1.22159	0.346842
-1.21159	0.356204
-1.20159	0.36553
-1.19159	0.374819
-1.18159	0.384071
-1.17159	0.393285
-1.16159	0.402459
-1.15159	0.411593
-1.14159	0.420686
-1.13159	0.429737
-1.12159	0.438745
-1.11159	0.447709
-1.10159	0.456628
-1.09159	0.465502
-1.08159	0.474329
-1.07159	0.483108
-1.06159	0.49184
-1.05159	0.500522
-1.04159	0.509154
-1.03159	0.517735
-1.02159	0.526264
-1.01159	0.534741
-1.00159	0.543164
-0.991593	0.551533
-0.981593	0.559847
-0.971593	0.568105
-0.961593	0.576306
-0.951593	0.584449
-0.941593	0.592534
-0.931593	0.600559
-0.921593	0.608525
-0.911593	0.61643
-0.901593	0.624273
-0.891593	0.632053
-0.881593	0.639771
-0.871593	0.647424
-0.861593	0.655013
-0.851593	0.662536
-0.841593	0.669993
-0.831593	0.677383
-0.821593	0.684706
-0.811593	0.691959
-0.801593	0.699144
-0.791593	0.706259
-0.781593	0.713303
-0.771593	0.720275
-0.761593	0.727176
-0.751593	0.734004
-0.741593	0.740759
-0.731593	0.747439
-0.721593	0.754045
-0.711593	0.760575
-0.701593	0.76703
-0.691593	0.773407
-0.681593	0.779707
-0.671593	0.78593
-0.661593	0.792073
-0.651593	0.798138
-0.641593	0.804123
-0.631593	0.810027
-0.621593	0.81585
-0.611593	0.821592
-0.601593	0.827251
-0.591593	0.832828
-0.581593	0.838322
-0.571593	0.843731
-0.561593	0.849057
-0.551593	0.854297
-0.541593	0.859452
-0.531593	0.864521
-0.521593	0.869504
-0.511593	0.874399
-0.501593	0.879207
-0.491593	0.883928
-0.481593	0.88856
-0.471593	0.893103
-0.461593	0.897556
-0.451593	0.90192
-0.441593	0.906194
-0.431593	0.910377
-0.421593	0.914469
-0.411593	0.91847
-0.401593	0.922379
-0.391593	0.926195
-0.381593	0.929919
-0.371593	0.93355
-0.361593	0.937088
-0.351593	0.940532
-0.341593	0.943882
-0.331593	0.947137
-0.321593	0.950298
-0.311593	0.953364
-0.301593	0.956334
-0.291593	0.959209
-0.281593	0.961987
-0.271593	0.96467
-0.261593	0.967256
-0.251593	0.969746
-0.241593	0.972138
-0.231593	0.974433
-0.221593	0.976631
-0.211593	0.978731
-0.201593	0.980734
-0.191593	0.982638
-0.181593	0.984444
-0.171593	0.986151
-0.161593	0.98776
-0.151593	0.98927
-0.141593	0.990682
-0.131593	0.991994
-0.121593	0.993207
-0.111593	0.99432
-0.101593	0.995334
-0.0915927	0.996249
-0.0815927	0.997064
-0.0715927	0.997779
-0.0615927	0.998395
-0.0515927	0.998911
-0.0415927	0.999326
-0.0315927	0.999642
-0.0215927	0.999858
-0.0115927	0.999974
-0.00159265	0.99999
0.00840735	0.999906
0.0184073	0.999722
0.0284073	0.999438
0.0384073	0.999054
0.0484073	0.99857
0.0584073	0.997986
0.0684073	0.997303
0.0784073	0.996519
0.0884073	0.995637
0.0984073	0.994654
0.108407	0.993572
0.118407	0.992391
0.128407	0.99111
0.138407	0.989731
0.148407	0.988252
0.158407	0.986675
0.168407	0.984998
0.178407	0.983224
0.188407	0.981351
0.198407	0.97938
0.208407	0.977311
0.218407	0.975144
0.228407	0.97288
0.238407	0.970518
0.248407	0.96806
0.258407	0.965504
0.268407	0.962852
0.278407	0.960104
0.288407	0.95726
0.298407	0.95432
0.308407	0.951285
0.318407	0.948154
0.328407	0.944929
0.338407	0.941609
0.348407	0.938195
0.358407	0.934687
0.368407	0.931086
0.378407	0.927392
0.388407	0.923604
0.398407	0.919725
0.408407	0.915753
0.418407	0.91169
0.428407	0.907536
0.438407	0.903291
0.448407	0.898956
0.458407	0.894531
0.468407	0.890016
0.478407	0.885413
0.488407	0.88072
0.498407	0.87594
0.508407	0.871072
0.518407	0.866117
0.528407	0.861076
0.538407	0.855948
0.548407	0.850735
0.558407	0.845437
0.568407	0.840054
0.578407	0.834587
0.588407	0.829037
0.598407	0.823403
0.608407	0.817688
0.618407	0.811891
0.628407	0.806012
0.638407	0.800053
0.648407	0.794014
0.658407	0.787895
0.668407	0.781698
0.678407	0.775422
0.688407	0.769069
0.698407	0.76264
0.708407	0.756133
0.718407	0.749551
0.728407	0.742895
0.738407	0.736164
0.748407	0.729359
0.758407	0.722481
0.768407	0.715532
0.778407	0.70851
0.788407	0.701418
0.798407	0.694255
0.808407	0.687024
0.818407	0.679723
0.828407	0.672355
0.838407	0.664919
0.848407	0.657417
0.858407	0.649849
0.868407	0.642216
0.878407	0.634519
0.888407	0.626758
0.898407	0.618935
0.908407	0.61105
0.918407	0.603103
0.928407	0.595097
0.938407	0.587031
0.948407	0.578906
0.958407	0.570723
0.968407	0.562483
0.978407	0.554187
0.988407	0.545836
0.998407	0.53743
1.00841	0.52897
1.01841	0.520457
1.02841	0.511893
1.03841	0.503277
1.04841	0.49461
1.05841	0.485895
1.06841	0.477131
1.07841	0.468319
1.08841	0.45946
1.09841	0.450555
1.10841	0.441605
1.11841	0.432611
1.12841	0.423574
1.13841	0.414494
1.14841	0.405373
1.15841	0.396212
1.16841	0.38701
1.17841	0.377771
1.18841	0.368493
1.19841	0.359178
1.20841	0.349828
1.21841	0.340443
1.22841	0.331023
1.23841	0.32157
1.24841	0.312086
1.25841	0.30257
1.26841	0.293024
1.27841	0.283448
1.28841	0.273844
1.29841	0.264213
1.30841	0.254555
1.31841	0.244872
1.32841	0.235165
1.33841	0.225434
1.34841	0.21568
1.35841	0.205905
1.36841	0.196109
1.37841	0.186293
1.38841	0.176459
1.39841	0.166608
1.40841	0.156739
1.41841	0.146855
1.42841	0.136957
1.43841	0.127044
1.44841	0.117119
1.45841	0.107182
1.46841	0.0972347
1.47841	0.0872774
1.48841	0.0773114
1.49841	0.0673377
1.50841	0.0573572
1.51841	0.047371
1.52841	0.0373801
1.53841	0.0273854
1.54841	0.017388
1.55841	0.00738888
1.56841	-0.00261101
1.57841	-0.0126106
1.58841	-0.022609
1.59841	-0.0326051
1.60841	-0.0425979
1.61841	-0.0525865
1.62841	-0.0625699
1.63841	-0.0725469
1.64841	-0.0825167
1.65841	-0.0924783
1.66841	-0.102431
1.67841	-0.112373
1.68841	-0.122304
1.69841	-0.132222
1.70841	-0.142128
1.71841	-0.152019
1.72841	-0.161895
1.73841	-0.171754
1.74841	-0.181597
1.75841	-0.191421
1.76841	-0.201227
1.77841	-0.211012
1.78841	-0.220776
1.79841	-0.230518
1.80841	-0.240237
1.81841	-0.249932
1.82841	-0.259602
1.83841	-0.269246
1.84841	-0.278863
1.85841	-0.288452
1.86841	-0.298012
1.87841	-0.307543
1.88841	-0.317043
1.89841	-0.326511
1.90841	-0.335946
1.91841	-0.345348
1.92841	-0.354715
1.93841	-0.364047
1.94841	-0.373342
1.95841	-0.3826
1.96841	-0.39182
1.97841	-0.401001
1.98841	-0.410141
1.99841	-0.419241
2.00841	-0.428299
2.01841	-0.437313
2.02841	-0.446284
2.03841	-0.455211
2.04841	-0.464092
2.05841	-0.472926
2.06841	-0.481713
2.07841	-0.490452
2.08841	-0.499142
2.09841	-0.507782
2.10841	-0.516372
2.11841	-0.524909
2.12841	-0.533394
2.13841	-0.541826
2.14841	-0.550204
2.15841	-0.558526
2.16841	-0.566793
2.17841	-0.575003
2.18841	-0.583156
2.19841	-0.59125
2.20841	-0.599285
2.21841	-0.60726
2.22841	-0.615175
2.23841	-0.623028
2.24841	-0.630819
2.25841	-0.638546
2.26841	-0.64621
2.27841	-0.653809
2.28841	-0.661343
2.29841	-0.66881
2.30841	-0.676211
2.31841	-0.683544
2.32841	-0.690809
2.33841	-0.698004
2.34841	-0.70513
2.35841	-0.712186
2.36841	-0.71917
2.37841	-0.726082
2.38841	-0.732922
2.39841	-0.739688
2.40841	-0.74638
2.41841	-0.752998
2.42841	-0.75954
2.43841	-0.766007
2.44841	-0.772397
2.45841	-0.778709
2.46841	-0.784944
2.47841	-0.7911
2.48841	-0.797177
2.49841	-0.803175
2.50841	-0.809092
2.51841	-0.814928
2.52841	-0.820683
2.53841	-0.826355
2.54841	-0.831945
2.55841	-0.837452
2.56841	-0.842875
2.57841	-0.848214
2.58841	-0.853468
2.59841	-0.858637
2.60841	-0.863719
2.61841	-0.868716
2.62841	-0.873625
2.63841	-0.878447
2.64841	-0.883182
2.65841	-0.887828
2.66841	-0.892385
2.67841	-0.896853
2.68841	-0.901231
2.69841	-0.905519
2.70841	-0.909717
2.71841	-0.913824
2.72841	-0.917839
2.73841	-0.921762
2.74841	-0.925594
2.75841	-0.929332
2.76841	-0.932978
2.77841	-0.936531
2.78841	-0.93999
2.79841	-0.943354
2.80841	-0.946625
2.81841	-0.949801
2.82841	-0.952882
2.83841	-0.955867
2.84841	-0.958757
2.85841	-0.961551
2.86841	-0.964249
2.87841	-0.966851
2.88841	-0.969356
2.89841	-0.971764
2.90841	-0.974074
2.91841	-0.976288
2.92841	-0.978404
2.93841	-0.980421
2.94841	-0.982341
2.95841	-0.984163
2.96841	-0.985886
2.97841	-0.987511
2.98841	-0.989037
2.99841	-0.990463
3.00841	-0.991791
3.01841	-0.99302
3.02841	-0.99415
3.03841	-0.99518
3.04841	-0.99611
3.05841	-0.996941
3.06841	-0.997672
3.07841	-0.998304
3.08841	-0.998835
3.09841	-0.999267
3.10841	-0.999599
3.11841	-0.99983
3.12841	-0.999962
3.13841	-0.999994
